emp_no,first_name,last_name,title,to_date,dept_no,dept_name
276272,Sverrir,Aloisi,Senior Staff,9999-01-01,d002,Finance
276287,Weiru,Kropf,Senior Staff,9999-01-01,d007,Sales
276296,Tomoyuki,Munawer,Senior Engineer,9999-01-01,d004,Production
276317,Hausi,Iwayama,Engineer,9999-01-01,d004,Production
276345,Martijn,Orsini,Senior Staff,9999-01-01,d007,Sales
276349,Susanna,Vigier,Senior Staff,9999-01-01,d007,Sales
276355,Alejandro,Matzen,Engineer,9999-01-01,d005,Development
276369,Alexius,Hardjono,Senior Staff,9999-01-01,d001,Marketing
276409,Mingsen,Cools,Senior Staff,9999-01-01,d002,Finance
276413,Kwangho,Mellouli,Senior Staff,9999-01-01,d009,Customer Service
276450,Sachin,Budinsky,Staff,9999-01-01,d001,Marketing
276451,Xiaoqiu,Riefers,Senior Staff,9999-01-01,d007,Sales
276458,Christfried,Litvinov,Senior Staff,9999-01-01,d008,Research
276467,Duangkaew,Griswold,Senior Engineer,9999-01-01,d004,Production
276484,Limsoon,Flasterstein,Senior Engineer,9999-01-01,d005,Development
276488,Shuji,Cromarty,Senior Engineer,9999-01-01,d005,Development
276495,Soenke,Magliocco,Engineer,9999-01-01,d005,Development
276515,Hercules,Granlund,Senior Staff,9999-01-01,d007,Sales
276517,Kitty,Matzke,Technique Leader,9999-01-01,d004,Production
276524,Parto,Stafford,Senior Staff,9999-01-01,d003,Human Resources
276531,Michaela,Litvinov,Senior Staff,9999-01-01,d007,Sales
276576,Guadalupe,McClurg,Senior Staff,9999-01-01,d007,Sales
276584,Toshiki,Shobatake,Senior Engineer,9999-01-01,d004,Production
276627,Dzung,Tempesti,Senior Staff,9999-01-01,d001,Marketing
276636,Vishwani,Lorys,Senior Engineer,9999-01-01,d008,Research
276650,Itzchak,Yeung,Senior Engineer,9999-01-01,d004,Production
276657,Reinhold,Wrigley,Senior Staff,9999-01-01,d007,Sales
276670,Vasilis,Hegner,Senior Engineer,9999-01-01,d005,Development
276686,Reinhold,Solares,Senior Staff,9999-01-01,d003,Human Resources
276705,Kristinn,Walston,Senior Engineer,9999-01-01,d004,Production
276719,Kankanahalli,Cusworth,Engineer,9999-01-01,d005,Development
276755,Xuedong,Hartvigsen,Senior Staff,9999-01-01,d001,Marketing
276764,Xiaoheng,Emmart,Senior Staff,9999-01-01,d001,Marketing
276771,Tremaine,Moehrke,Senior Staff,9999-01-01,d008,Research
276774,Bader,Barriga,Senior Staff,9999-01-01,d003,Human Resources
276820,Divier,Stentiford,Senior Staff,9999-01-01,d009,Customer Service
276835,Vishwani,Lagarias,Senior Staff,9999-01-01,d008,Research
276844,Elzbieta,Peltason,Senior Staff,9999-01-01,d007,Sales
276848,Diederik,Staylopatis,Staff,9999-01-01,d009,Customer Service
276878,Yechiam,Ravishankar,Staff,9999-01-01,d007,Sales
276891,Temple,Erman,Senior Staff,9999-01-01,d009,Customer Service
276971,Abdulah,Kropp,Senior Engineer,9999-01-01,d005,Development
277016,Makato,Frolund,Staff,9999-01-01,d002,Finance
277038,Ottavia,Oberman,Senior Engineer,9999-01-01,d005,Development
277082,Phule,Belinskaya,Senior Staff,9999-01-01,d008,Research
277095,Atilio,Kaelbling,Senior Engineer,9999-01-01,d004,Production
277101,Froduald,Rando,Senior Staff,9999-01-01,d007,Sales
277130,Bojan,Passino,Senior Staff,9999-01-01,d007,Sales
277134,Tadahiko,Pettey,Senior Engineer,9999-01-01,d004,Production
277137,Neven,Mullainathan,Technique Leader,9999-01-01,d004,Production
277144,Vishv,Munck,Senior Staff,9999-01-01,d007,Sales
277157,Boutros,Fasbender,Senior Staff,9999-01-01,d008,Research
277235,Ayakannu,Ashish,Senior Staff,9999-01-01,d007,Sales
277239,Sven,Lanzelotte,Senior Engineer,9999-01-01,d005,Development
277253,Francesca,Poehlman,Engineer,9999-01-01,d006,Quality Management
277280,Yakichi,Markovitch,Senior Engineer,9999-01-01,d005,Development
277286,Petter,Himler,Senior Staff,9999-01-01,d007,Sales
277290,Masali,Kalefeld,Senior Engineer,9999-01-01,d005,Development
277292,Felicidad,Muchinsky,Senior Engineer,9999-01-01,d005,Development
277294,Teiji,Thombley,Engineer,9999-01-01,d004,Production
277308,Patricio,Matzat,Senior Staff,9999-01-01,d001,Marketing
277330,Tsuneo,Brobst,Staff,9999-01-01,d003,Human Resources
277353,Felicidad,Tetzlaff,Senior Engineer,9999-01-01,d005,Development
277418,Kasidit,Terekhov,Senior Engineer,9999-01-01,d005,Development
277452,Maia,Wiegley,Engineer,9999-01-01,d005,Development
277455,Luigi,Kermarrec,Engineer,9999-01-01,d004,Production
277476,Yefim,Peris,Engineer,9999-01-01,d006,Quality Management
277490,Samphel,Lichtman,Senior Engineer,9999-01-01,d004,Production
277495,Etsuo,Couchot,Senior Staff,9999-01-01,d003,Human Resources
277518,Luigi,Demizu,Engineer,9999-01-01,d005,Development
277528,Zorica,Eugenio,Staff,9999-01-01,d007,Sales
277542,Aran,Riexinger,Engineer,9999-01-01,d005,Development
277554,Jianhao,Perry,Senior Staff,9999-01-01,d002,Finance
277566,Jinya,Kumaresan,Senior Staff,9999-01-01,d008,Research
277577,Arvin,Ruemmler,Staff,9999-01-01,d007,Sales
277598,Xiadong,Kranzdorf,Senior Staff,9999-01-01,d002,Finance
277606,Gina,Muhlberg,Staff,9999-01-01,d008,Research
277612,Lokesh,Flowers,Senior Staff,9999-01-01,d007,Sales
277636,Kazuhiko,Mateescu,Senior Staff,9999-01-01,d003,Human Resources
277694,Ute,Androutsos,Senior Staff,9999-01-01,d007,Sales
277702,Bodh,Lindenbaum,Senior Staff,9999-01-01,d007,Sales
277731,Stabislas,Botman,Senior Staff,9999-01-01,d003,Human Resources
277762,Fusako,Bondorf,Senior Staff,9999-01-01,d008,Research
277788,Zijian,Syang,Engineer,9999-01-01,d005,Development
277835,Arup,Wixon,Engineer,9999-01-01,d004,Production
277841,Lucien,Burnard,Senior Staff,9999-01-01,d007,Sales
277853,Manibrata,Bale,Senior Staff,9999-01-01,d007,Sales
277886,Vishv,Yeung,Assistant Engineer,9999-01-01,d005,Development
277895,Aloke,Swiler,Senior Engineer,9999-01-01,d004,Production
277911,Bedir,Krybus,Senior Engineer,9999-01-01,d004,Production
277912,Remmert,Rosis,Senior Engineer,9999-01-01,d005,Development
277921,Fuqing,Bouloucos,Senior Engineer,9999-01-01,d005,Development
277937,Subir,Biros,Senior Engineer,9999-01-01,d004,Production
277946,Gonzalo,Anandan,Senior Staff,9999-01-01,d007,Sales
277973,Parviz,Morton,Senior Staff,9999-01-01,d009,Customer Service
277979,Jaroslava,Lammel,Senior Staff,9999-01-01,d002,Finance
278001,Pascal,Schurmann,Engineer,9999-01-01,d005,Development
278008,Krassimir,Merle,Senior Staff,9999-01-01,d007,Sales
278022,Conor,Fandrianto,Engineer,9999-01-01,d006,Quality Management
278024,Guangming,Sridhar,Senior Staff,9999-01-01,d007,Sales
278061,Tianruo,Birnbaum,Senior Staff,9999-01-01,d008,Research
278078,Greger,Hettesheimer,Senior Engineer,9999-01-01,d005,Development
278089,Barry,Harbusch,Staff,9999-01-01,d008,Research
278099,Yuqun,Falck,Engineer,9999-01-01,d005,Development
278103,Eben,Lally,Senior Engineer,9999-01-01,d005,Development
278119,Shaunak,Dichev,Senior Staff,9999-01-01,d007,Sales
278163,Fabrizio,Pagter,Staff,9999-01-01,d007,Sales
278194,Mototsugu,Murillo,Staff,9999-01-01,d001,Marketing
278213,Nadjib,Viele,Staff,9999-01-01,d009,Customer Service
278225,Xuedong,Wuwongse,Senior Engineer,9999-01-01,d004,Production
278228,Kerryn,Beutelspacher,Senior Engineer,9999-01-01,d005,Development
278237,Ewing,Azuma,Senior Staff,9999-01-01,d001,Marketing
278240,Youssef,Nitsch,Senior Staff,9999-01-01,d008,Research
278242,Lillian,Mandell,Engineer,9999-01-01,d005,Development
278250,Satosi,Schade,Engineer,9999-01-01,d006,Quality Management
278256,Beshir,Stasinski,Engineer,9999-01-01,d004,Production
278257,Mona,Beutelspacher,Senior Engineer,9999-01-01,d004,Production
278295,Tse,Teitelbaum,Senior Staff,9999-01-01,d007,Sales
278301,Kwangho,Rusterholz,Senior Staff,9999-01-01,d002,Finance
278326,Mantis,Braunmuhl,Senior Engineer,9999-01-01,d006,Quality Management
278329,Khatoun,Isard,Senior Staff,9999-01-01,d008,Research
278330,Izaskun,Arlazarov,Staff,9999-01-01,d001,Marketing
278346,Siddarth,Duclos,Senior Engineer,9999-01-01,d004,Production
278374,Dinkar,Ullian,Staff,9999-01-01,d001,Marketing
278396,Xianlong,Marakhovsky,Senior Staff,9999-01-01,d001,Marketing
278417,Sudhanshu,Benzaken,Senior Staff,9999-01-01,d009,Customer Service
278442,Janalee,Barreiro,Staff,9999-01-01,d001,Marketing
278486,Aiichiro,Maraist,Senior Staff,9999-01-01,d007,Sales
278495,Gilbert,Erdi,Engineer,9999-01-01,d005,Development
278516,Soenke,Levasseur,Engineer,9999-01-01,d004,Production
278528,Maya,Rando,Senior Staff,9999-01-01,d009,Customer Service
278531,Zeljko,Serre,Senior Staff,9999-01-01,d009,Customer Service
278534,Renny,Ghemri,Assistant Engineer,9999-01-01,d004,Production
278547,Supot,Jayawardene,Staff,9999-01-01,d002,Finance
278559,Make,Jarecki,Staff,9999-01-01,d007,Sales
278608,Reuven,Angel,Technique Leader,9999-01-01,d005,Development
278619,Malu,Denis,Senior Staff,9999-01-01,d007,Sales
278635,Kiyotoshi,Birge,Technique Leader,9999-01-01,d004,Production
278689,Itzchak,Terkki,Senior Engineer,9999-01-01,d004,Production
278723,Theirry,Comyn,Technique Leader,9999-01-01,d005,Development
278733,Moty,Bamford,Senior Staff,9999-01-01,d009,Customer Service
278764,Koichi,Lueh,Senior Staff,9999-01-01,d007,Sales
278768,Koichi,Oxman,Senior Engineer,9999-01-01,d005,Development
278825,Jiakeng,Delgrossi,Senior Engineer,9999-01-01,d005,Development
278828,Stabislas,Rosin,Senior Engineer,9999-01-01,d004,Production
278872,Gennady,Imataki,Senior Staff,9999-01-01,d003,Human Resources
278895,Salvador,Shackel,Senior Engineer,9999-01-01,d004,Production
278922,Susuma,Riexinger,Senior Engineer,9999-01-01,d004,Production
278951,Kristof,Montresor,Engineer,9999-01-01,d005,Development
279037,Ramachenga,Mateescu,Senior Staff,9999-01-01,d009,Customer Service
279064,Stella,Flanders,Senior Engineer,9999-01-01,d006,Quality Management
279070,Marie,Diderrich,Senior Staff,9999-01-01,d002,Finance
279112,Takahiro,Melichar,Senior Engineer,9999-01-01,d004,Production
279120,Teunis,Ruemmler,Technique Leader,9999-01-01,d005,Development
279123,Kwee,Negoita,Senior Staff,9999-01-01,d003,Human Resources
279134,Manu,Lorch,Senior Staff,9999-01-01,d007,Sales
279136,Yongqiao,Tasistro,Staff,9999-01-01,d001,Marketing
279186,Valery,Frijda,Senior Engineer,9999-01-01,d004,Production
279216,Debaprosad,Kamber,Senior Engineer,9999-01-01,d005,Development
279249,Alagu,Litecky,Staff,9999-01-01,d001,Marketing
279290,Kazuhisa,Monarch,Senior Engineer,9999-01-01,d005,Development
279336,Moss,Bonifati,Technique Leader,9999-01-01,d005,Development
279358,Bojan,Iacovou,Senior Staff,9999-01-01,d009,Customer Service
279370,Valeska,Nitta,Engineer,9999-01-01,d005,Development
279397,Elvis,Karcich,Senior Staff,9999-01-01,d001,Marketing
279417,Zorica,Bamford,Senior Staff,9999-01-01,d007,Sales
279484,Yunming,Famili,Senior Staff,9999-01-01,d007,Sales
279504,Olivera,Thibadeau,Senior Engineer,9999-01-01,d008,Research
279510,Makato,Munck,Senior Staff,9999-01-01,d007,Sales
279516,Shigehito,Thiran,Senior Engineer,9999-01-01,d004,Production
279590,Slavian,Fargier,Engineer,9999-01-01,d004,Production
279682,Fun,Suomi,Senior Engineer,9999-01-01,d004,Production
279689,Martins,McDermid,Technique Leader,9999-01-01,d005,Development
279691,Peternela,Lindenbaum,Senior Staff,9999-01-01,d001,Marketing
279707,Makato,Broder,Senior Engineer,9999-01-01,d005,Development
279726,Zhenhua,Farris,Senior Staff,9999-01-01,d003,Human Resources
279758,Honesty,Chiola,Senior Engineer,9999-01-01,d004,Production
279770,Chenyi,Brickell,Staff,9999-01-01,d007,Sales
279801,Xiaoqiu,Linares,Senior Engineer,9999-01-01,d006,Quality Management
279834,Susanna,Eugenio,Senior Staff,9999-01-01,d003,Human Resources
279875,KayLiang,Kornyak,Senior Staff,9999-01-01,d002,Finance
279915,Angus,Rijsenbrij,Senior Engineer,9999-01-01,d005,Development
279937,Eberhardt,Cichocki,Senior Engineer,9999-01-01,d005,Development
279938,JoAnne,Makinen,Engineer,9999-01-01,d005,Development
280009,Yunming,Baezner,Senior Engineer,9999-01-01,d005,Development
280010,Arnould,Awdeh,Senior Staff,9999-01-01,d007,Sales
280035,Serif,Ranst,Staff,9999-01-01,d008,Research
280082,Gao,Spell,Engineer,9999-01-01,d004,Production
280106,Duke,Koyama,Senior Engineer,9999-01-01,d005,Development
280108,Kasidit,Fargier,Senior Engineer,9999-01-01,d004,Production
280126,Arie,Danecki,Senior Engineer,9999-01-01,d005,Development
280161,Zeljko,Suermann,Engineer,9999-01-01,d004,Production
280169,Aimee,Sherertz,Senior Engineer,9999-01-01,d005,Development
280175,Shahab,Chaudhury,Technique Leader,9999-01-01,d004,Production
280176,Kien,Covnot,Engineer,9999-01-01,d004,Production
280179,Fuqing,Flexer,Senior Staff,9999-01-01,d003,Human Resources
280220,Hailing,Pollock,Senior Staff,9999-01-01,d008,Research
280234,Sajjad,Azumi,Engineer,9999-01-01,d005,Development
280255,Richara,Roccetti,Senior Staff,9999-01-01,d007,Sales
280263,Kitty,Fandrianto,Senior Engineer,9999-01-01,d005,Development
280271,Yucel,Papastamatiou,Senior Staff,9999-01-01,d007,Sales
280305,Aran,Vandervoorde,Technique Leader,9999-01-01,d005,Development
280312,Aran,Binkley,Senior Engineer,9999-01-01,d005,Development
280347,Stella,Nyrup,Senior Engineer,9999-01-01,d005,Development
280359,Urs,Stamatiou,Engineer,9999-01-01,d005,Development
280364,Baziley,Delgrossi,Engineer,9999-01-01,d005,Development
280368,Danae,Sullins,Senior Engineer,9999-01-01,d004,Production
280391,Niclas,Spell,Senior Staff,9999-01-01,d007,Sales
280404,Shuji,Matheson,Engineer,9999-01-01,d004,Production
280447,Fumiko,Facello,Technique Leader,9999-01-01,d004,Production
280454,Udi,Sudkamp,Staff,9999-01-01,d007,Sales
280477,Utz,Sidou,Senior Staff,9999-01-01,d009,Customer Service
280483,Naraig,Jeong,Senior Staff,9999-01-01,d007,Sales
280511,Sajjan,Sidje,Staff,9999-01-01,d009,Customer Service
280532,Gilbert,Jayawardene,Senior Engineer,9999-01-01,d004,Production
280536,Moss,Perna,Senior Staff,9999-01-01,d008,Research
280574,Shih,Orlowska,Senior Staff,9999-01-01,d007,Sales
280603,Kien,Sinitsyn,Senior Staff,9999-01-01,d003,Human Resources
280616,Sreekrishna,Pepe,Senior Staff,9999-01-01,d007,Sales
280643,Dmitry,Peroz,Senior Staff,9999-01-01,d007,Sales
280655,Randi,Heinisuo,Senior Staff,9999-01-01,d008,Research
280659,Xudong,Valiente,Senior Staff,9999-01-01,d008,Research
280660,Sashi,Trogemann,Senior Engineer,9999-01-01,d004,Production
280672,Leon,Lortz,Senior Staff,9999-01-01,d009,Customer Service
280681,Nahum,Braccini,Senior Engineer,9999-01-01,d005,Development
280707,Edwin,Unno,Senior Staff,9999-01-01,d008,Research
280773,Zhanqiu,Lyonns,Staff,9999-01-01,d007,Sales
280784,Giao,Bauknecht,Senior Staff,9999-01-01,d009,Customer Service
280795,Francoise,Taneja,Assistant Engineer,9999-01-01,d005,Development
280848,Cordelia,Constantine,Staff,9999-01-01,d007,Sales
280861,Masamitsu,Biros,Senior Engineer,9999-01-01,d005,Development
280916,Oscar,Bernick,Senior Engineer,9999-01-01,d005,Development
280919,Suvo,Grospietsch,Senior Staff,9999-01-01,d002,Finance
280929,Khue,Peot,Senior Staff,9999-01-01,d001,Marketing
280934,Gritta,Gils,Senior Engineer,9999-01-01,d005,Development
280941,Taisook,Furudate,Senior Engineer,9999-01-01,d005,Development
280960,Serif,Brodal,Senior Engineer,9999-01-01,d004,Production
280961,Mingsen,Pesch,Senior Engineer,9999-01-01,d004,Production
280979,Remmert,Orsini,Staff,9999-01-01,d007,Sales
280995,Fun,Randi,Engineer,9999-01-01,d004,Production
281004,Gina,Irland,Senior Engineer,9999-01-01,d004,Production
281009,Yongmao,Esteva,Technique Leader,9999-01-01,d004,Production
281019,Kazuhisa,Pepe,Senior Staff,9999-01-01,d002,Finance
281037,Alair,Baja,Engineer,9999-01-01,d009,Customer Service
281069,Stevo,Yetto,Senior Staff,9999-01-01,d008,Research
281095,Pranjal,Rosin,Senior Engineer,9999-01-01,d004,Production
281103,Bodh,Hebden,Assistant Engineer,9999-01-01,d005,Development
281147,Karlis,Terlouw,Senior Staff,9999-01-01,d007,Sales
281150,Masanao,Lichtner,Senior Staff,9999-01-01,d007,Sales
281215,Edwin,Bednarek,Senior Staff,9999-01-01,d009,Customer Service
281223,Sudharsan,Goldhammer,Staff,9999-01-01,d001,Marketing
281228,Candido,Decleir,Staff,9999-01-01,d007,Sales
281244,Marke,Vural,Technique Leader,9999-01-01,d004,Production
281259,Marek,Feinberg,Senior Staff,9999-01-01,d007,Sales
281268,Yinlin,Assaf,Senior Staff,9999-01-01,d001,Marketing
281302,Uma,Rijckaert,Senior Staff,9999-01-01,d007,Sales
281318,Mamdouh,Hiroyama,Senior Engineer,9999-01-01,d004,Production
281326,Guoxiang,Bahk,Senior Engineer,9999-01-01,d006,Quality Management
281345,Giordano,Beetstra,Senior Staff,9999-01-01,d007,Sales
281364,Masami,Majewski,Engineer,9999-01-01,d004,Production
281371,Masoud,Peng,Senior Engineer,9999-01-01,d004,Production
281413,Kersti,Monarch,Senior Staff,9999-01-01,d003,Human Resources
281414,Giri,Kusakari,Senior Staff,9999-01-01,d003,Human Resources
281423,Sajjad,Schwabacher,Senior Engineer,9999-01-01,d004,Production
281434,Hideyuki,Zaumen,Senior Engineer,9999-01-01,d009,Customer Service
281439,Tzu,Radivojevic,Senior Engineer,9999-01-01,d004,Production
281458,Niranjan,Biron,Senior Staff,9999-01-01,d007,Sales
281465,Xiaoqiang,Grandbois,Senior Engineer,9999-01-01,d005,Development
281474,Hatsukazu,Itzfeldt,Senior Staff,9999-01-01,d003,Human Resources
281483,Cathie,Wossner,Senior Engineer,9999-01-01,d006,Quality Management
281520,Jeanna,Wrigley,Senior Staff,9999-01-01,d007,Sales
281556,Kayoko,Waschkowski,Engineer,9999-01-01,d005,Development
281562,Heather,Krogh,Senior Engineer,9999-01-01,d004,Production
281571,Leah,Merli,Senior Engineer,9999-01-01,d004,Production
281574,Rasikan,Benantar,Senior Engineer,9999-01-01,d005,Development
281586,Akeel,Jiang,Engineer,9999-01-01,d005,Development
281591,Rosalie,Bail,Technique Leader,9999-01-01,d004,Production
281595,Fayez,Randi,Senior Staff,9999-01-01,d009,Customer Service
281599,Jianhui,Badr,Senior Engineer,9999-01-01,d005,Development
281602,Eirik,Vasanthakumar,Senior Staff,9999-01-01,d007,Sales
281612,Carrsten,Setia,Engineer,9999-01-01,d008,Research
281617,Byong,Argence,Senior Staff,9999-01-01,d003,Human Resources
281621,Beshir,Dulli,Senior Staff,9999-01-01,d007,Sales
281663,Kristin,Hofstetter,Senior Staff,9999-01-01,d001,Marketing
281687,Halsur,Heystek,Technique Leader,9999-01-01,d009,Customer Service
281708,Amabile,Whitcomb,Staff,9999-01-01,d009,Customer Service
281710,Ibibia,Thiran,Staff,9999-01-01,d007,Sales
281725,Irena,Shanbhogue,Senior Staff,9999-01-01,d001,Marketing
281742,Remzi,Fiutem,Senior Staff,9999-01-01,d007,Sales
281750,Mohamadou,Laventhal,Senior Staff,9999-01-01,d007,Sales
281753,Gio,Loncour,Senior Staff,9999-01-01,d003,Human Resources
281773,Fatemeh,Lunt,Senior Engineer,9999-01-01,d004,Production
281839,Domenico,Itschner,Senior Staff,9999-01-01,d007,Sales
281870,Yoshinari,Giaccio,Staff,9999-01-01,d007,Sales
281890,Kwangjo,Coorg,Senior Staff,9999-01-01,d009,Customer Service
281912,Aiichiro,Gewali,Senior Engineer,9999-01-01,d004,Production
281926,Ferdinand,Stassinopoulos,Senior Staff,9999-01-01,d007,Sales
281938,Sachem,Wiegley,Senior Engineer,9999-01-01,d004,Production
281981,Youssef,Ishibashi,Senior Staff,9999-01-01,d007,Sales
281991,Doohun,Krybus,Staff,9999-01-01,d007,Sales
281994,Houman,Onuegbe,Senior Staff,9999-01-01,d009,Customer Service
282005,Volkmar,Tsukune,Senior Staff,9999-01-01,d003,Human Resources
282027,Masanao,Imataki,Engineer,9999-01-01,d004,Production
282029,Nidapan,Peir,Senior Engineer,9999-01-01,d005,Development
282042,Masaki,Benzaken,Senior Engineer,9999-01-01,d005,Development
282043,Toshiko,Ruther,Senior Engineer,9999-01-01,d006,Quality Management
282044,Shai,Kilgore,Senior Staff,9999-01-01,d007,Sales
282072,Malu,Limongiello,Engineer,9999-01-01,d004,Production
282075,Mack,Fortenbacher,Senior Staff,9999-01-01,d009,Customer Service
282079,Bogdan,Nitsche,Senior Staff,9999-01-01,d001,Marketing
282080,Danny,Matteis,Senior Staff,9999-01-01,d009,Customer Service
282084,Gil,Chinen,Senior Staff,9999-01-01,d001,Marketing
282093,Mizuhito,Reistad,Senior Engineer,9999-01-01,d004,Production
282095,Sverrir,Boreale,Engineer,9999-01-01,d005,Development
282128,Shrikanth,Schoegge,Senior Engineer,9999-01-01,d004,Production
282131,Oguz,Wendorf,Senior Staff,9999-01-01,d007,Sales
282173,Stevo,Cherinka,Staff,9999-01-01,d003,Human Resources
